"정본CSV행번호","업소명","소재지도로명주소","소재지지번주소","참고POI상호","참고POI도로명주소","참고POI지번주소","원본주소지도검색URL","참고POI지도검색URL","POI조회어","POI조회방식","APIHUB조회어지도검색URL","지도대조결과","검토결정","정본반영여부","감사제안위도","감사제안경도","비고"
"101","성심모텔","파주시 아동로 4-3 (금촌동)","경기도 파주시 금촌동 51-37","","","","https://map.naver.com/p/search/%EC%84%B1%EC%8B%AC%EB%AA%A8%ED%85%94%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%95%84%EB%8F%99%EB%A1%9C%204-3%20%28%EA%B8%88%EC%B4%8C%EB%8F%99%29","","성심모텔 파주시 아동로 4-3 (금촌동)","전체 주소 검색","https://map.naver.com/p/search/%EC%84%B1%EC%8B%AC%EB%AA%A8%ED%85%94%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%95%84%EB%8F%99%EB%A1%9C%204-3%20%28%EA%B8%88%EC%B4%8C%EB%8F%99%29","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"448","소풍N","파주시 파주읍 우계로 24","경기도 파주시 파주읍 파주리 543-6","","","","https://map.naver.com/p/search/%EC%86%8C%ED%92%8DN%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%8C%8C%EC%A3%BC%EC%9D%8D%20%EC%9A%B0%EA%B3%84%EB%A1%9C%2024","","소풍N 파주시 파주읍 우계로 24","전체 주소 검색","https://map.naver.com/p/search/%EC%86%8C%ED%92%8DN%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%8C%8C%EC%A3%BC%EC%9D%8D%20%EC%9A%B0%EA%B3%84%EB%A1%9C%2024","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"249","솥뚜껑삼겹살","파주시 법원읍 사임당로 814","","","","","https://map.naver.com/p/search/%EC%86%A5%EB%9A%9C%EA%BB%91%EC%82%BC%EA%B2%B9%EC%82%B4%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%B2%95%EC%9B%90%EC%9D%8D%20%EC%82%AC%EC%9E%84%EB%8B%B9%EB%A1%9C%20814","","솥뚜껑삼겹살 파주시 법원읍 사임당로 814","전체 주소 검색","https://map.naver.com/p/search/%EC%86%A5%EB%9A%9C%EA%BB%91%EC%82%BC%EA%B2%B9%EC%82%B4%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%B2%95%EC%9B%90%EC%9D%8D%20%EC%82%AC%EC%9E%84%EB%8B%B9%EB%A1%9C%20814","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"392","승원장","파주시 적성면 칠중5길 8","경기도 파주시 적성면 구읍리 645-1","","","","https://map.naver.com/p/search/%EC%8A%B9%EC%9B%90%EC%9E%A5%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%A0%81%EC%84%B1%EB%A9%B4%20%EC%B9%A0%EC%A4%915%EA%B8%B8%208","","승원장 파주시 적성면 칠중5길 8","전체 주소 검색","https://map.naver.com/p/search/%EC%8A%B9%EC%9B%90%EC%9E%A5%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%A0%81%EC%84%B1%EB%A9%B4%20%EC%B9%A0%EC%A4%915%EA%B8%B8%208","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"87","아레볼","파주시 소라지로 309-12 (송촌동)","경기도 파주시 송촌동 647-1","","","","https://map.naver.com/p/search/%EC%95%84%EB%A0%88%EB%B3%BC%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%86%8C%EB%9D%BC%EC%A7%80%EB%A1%9C%20309-12%20%28%EC%86%A1%EC%B4%8C%EB%8F%99%29","","아레볼 파주시 소라지로 309-12 (송촌동)","전체 주소 검색","https://map.naver.com/p/search/%EC%95%84%EB%A0%88%EB%B3%BC%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%86%8C%EB%9D%BC%EC%A7%80%EB%A1%9C%20309-12%20%28%EC%86%A1%EC%B4%8C%EB%8F%99%29","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"218","아리비스트로","파주시 문산읍 당동1로 53-5","경기도 파주시 문산읍 당동리 168","","","","https://map.naver.com/p/search/%EC%95%84%EB%A6%AC%EB%B9%84%EC%8A%A4%ED%8A%B8%EB%A1%9C%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%AC%B8%EC%82%B0%EC%9D%8D%20%EB%8B%B9%EB%8F%991%EB%A1%9C%2053-5","","아리비스트로 파주시 문산읍 당동1로 53-5","전체 주소 검색","https://map.naver.com/p/search/%EC%95%84%EB%A6%AC%EB%B9%84%EC%8A%A4%ED%8A%B8%EB%A1%9C%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%AC%B8%EC%82%B0%EC%9D%8D%20%EB%8B%B9%EB%8F%991%EB%A1%9C%2053-5","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"426","어화둥둥","파주시 탄현면 새오리로 113-46","경기도 파주시 탄현면 성동리 118","","","","https://map.naver.com/p/search/%EC%96%B4%ED%99%94%EB%91%A5%EB%91%A5%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%83%84%ED%98%84%EB%A9%B4%20%EC%83%88%EC%98%A4%EB%A6%AC%EB%A1%9C%20113-46","","어화둥둥 파주시 탄현면 새오리로 113-46","전체 주소 검색","https://map.naver.com/p/search/%EC%96%B4%ED%99%94%EB%91%A5%EB%91%A5%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%83%84%ED%98%84%EB%A9%B4%20%EC%83%88%EC%98%A4%EB%A6%AC%EB%A1%9C%20113-46","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"79","엘리스오븐","파주시 광탄면 기산로 195 1,2층","경기도 파주시 광탄면 기산리 515-1","","","","https://map.naver.com/p/search/%EC%97%98%EB%A6%AC%EC%8A%A4%EC%98%A4%EB%B8%90%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EA%B4%91%ED%83%84%EB%A9%B4%20%EA%B8%B0%EC%82%B0%EB%A1%9C%20195%201%2C2%EC%B8%B5","","엘리스오븐 파주시 광탄면 기산로 195 1","도로명·건물번호 보조 검색","https://map.naver.com/p/search/%EC%97%98%EB%A6%AC%EC%8A%A4%EC%98%A4%EB%B8%90%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EA%B4%91%ED%83%84%EB%A9%B4%20%EA%B8%B0%EC%82%B0%EB%A1%9C%20195%201","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"107","여명 양평해장국","파주시 번영로 36 (금촌동)","경기도 파주시 금촌동 942-11","","","","https://map.naver.com/p/search/%EC%97%AC%EB%AA%85%20%EC%96%91%ED%8F%89%ED%95%B4%EC%9E%A5%EA%B5%AD%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%B2%88%EC%98%81%EB%A1%9C%2036%20%28%EA%B8%88%EC%B4%8C%EB%8F%99%29","","여명 양평해장국 파주시 번영로 36 (금촌동)","전체 주소 검색","https://map.naver.com/p/search/%EC%97%AC%EB%AA%85%20%EC%96%91%ED%8F%89%ED%95%B4%EC%9E%A5%EA%B5%AD%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%B2%88%EC%98%81%EB%A1%9C%2036%20%28%EA%B8%88%EC%B4%8C%EB%8F%99%29","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"108","왔다삼겹살","파주시 원앙길 26 (금촌동)","경기도 파주시 금촌동 41-1","","","","https://map.naver.com/p/search/%EC%99%94%EB%8B%A4%EC%82%BC%EA%B2%B9%EC%82%B4%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%9B%90%EC%95%99%EA%B8%B8%2026%20%28%EA%B8%88%EC%B4%8C%EB%8F%99%29","","왔다삼겹살 파주시 원앙길 26 (금촌동)","전체 주소 검색","https://map.naver.com/p/search/%EC%99%94%EB%8B%A4%EC%82%BC%EA%B2%B9%EC%82%B4%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%9B%90%EC%95%99%EA%B8%B8%2026%20%28%EA%B8%88%EC%B4%8C%EB%8F%99%29","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"253","왕가네","파주시 법원읍 법원로 20","경기도 파주시 법원읍 법원리 434-28","","","","https://map.naver.com/p/search/%EC%99%95%EA%B0%80%EB%84%A4%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%B2%95%EC%9B%90%EC%9D%8D%20%EB%B2%95%EC%9B%90%EB%A1%9C%2020","","왕가네 파주시 법원읍 법원로 20","전체 주소 검색","https://map.naver.com/p/search/%EC%99%95%EA%B0%80%EB%84%A4%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%B2%95%EC%9B%90%EC%9D%8D%20%EB%B2%95%EC%9B%90%EB%A1%9C%2020","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"449","웅이네 의정부부대찌개","파주시 파주읍 파발로 9","경기도 파주시 파주읍 파주리 427-16","","","","https://map.naver.com/p/search/%EC%9B%85%EC%9D%B4%EB%84%A4%20%EC%9D%98%EC%A0%95%EB%B6%80%EB%B6%80%EB%8C%80%EC%B0%8C%EA%B0%9C%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%8C%8C%EC%A3%BC%EC%9D%8D%20%ED%8C%8C%EB%B0%9C%EB%A1%9C%209","","웅이네 의정부부대찌개 파주시 파주읍 파발로 9","전체 주소 검색","https://map.naver.com/p/search/%EC%9B%85%EC%9D%B4%EB%84%A4%20%EC%9D%98%EC%A0%95%EB%B6%80%EB%B6%80%EB%8C%80%EC%B0%8C%EA%B0%9C%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%8C%8C%EC%A3%BC%EC%9D%8D%20%ED%8C%8C%EB%B0%9C%EB%A1%9C%209","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"401","원조두지리매운탕 1호점","파주시 적성면 술이홀로2316번길 45","경기도 파주시 적성면 두지리 89-1","","","","https://map.naver.com/p/search/%EC%9B%90%EC%A1%B0%EB%91%90%EC%A7%80%EB%A6%AC%EB%A7%A4%EC%9A%B4%ED%83%95%201%ED%98%B8%EC%A0%90%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%A0%81%EC%84%B1%EB%A9%B4%20%EC%88%A0%EC%9D%B4%ED%99%80%EB%A1%9C2316%EB%B2%88%EA%B8%B8%2045","","원조두지리매운탕 1호점 파주시 적성면 술이홀로2316번길 45","전체 주소 검색","https://map.naver.com/p/search/%EC%9B%90%EC%A1%B0%EB%91%90%EC%A7%80%EB%A6%AC%EB%A7%A4%EC%9A%B4%ED%83%95%201%ED%98%B8%EC%A0%90%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%A0%81%EC%84%B1%EB%A9%B4%20%EC%88%A0%EC%9D%B4%ED%99%80%EB%A1%9C2316%EB%B2%88%EA%B8%B8%2045","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"98","이브 헤어샵","파주시 금정14길 35 (아동동)","경기도 파주시 아동동 334-4","","","","https://map.naver.com/p/search/%EC%9D%B4%EB%B8%8C%20%ED%97%A4%EC%96%B4%EC%83%B5%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EA%B8%88%EC%A0%9514%EA%B8%B8%2035%20%28%EC%95%84%EB%8F%99%EB%8F%99%29","","이브 헤어샵 파주시 금정14길 35 (아동동)","전체 주소 검색","https://map.naver.com/p/search/%EC%9D%B4%EB%B8%8C%20%ED%97%A4%EC%96%B4%EC%83%B5%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EA%B8%88%EC%A0%9514%EA%B8%B8%2035%20%28%EC%95%84%EB%8F%99%EB%8F%99%29","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"99","이정호 모델헤어","파주시 중앙로 318-1 (금촌동)","경기도 파주시 금촌동 44-21","","","","https://map.naver.com/p/search/%EC%9D%B4%EC%A0%95%ED%98%B8%20%EB%AA%A8%EB%8D%B8%ED%97%A4%EC%96%B4%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%A4%91%EC%95%99%EB%A1%9C%20318-1%20%28%EA%B8%88%EC%B4%8C%EB%8F%99%29","","이정호 모델헤어 파주시 중앙로 318-1 (금촌동)","전체 주소 검색","https://map.naver.com/p/search/%EC%9D%B4%EC%A0%95%ED%98%B8%20%EB%AA%A8%EB%8D%B8%ED%97%A4%EC%96%B4%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%A4%91%EC%95%99%EB%A1%9C%20318-1%20%28%EA%B8%88%EC%B4%8C%EB%8F%99%29","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"115","일품양평해장국 파주검산점","파주시 평화로 330 (검산동)","경기도 파주시 검산동 135-11","","","","https://map.naver.com/p/search/%EC%9D%BC%ED%92%88%EC%96%91%ED%8F%89%ED%95%B4%EC%9E%A5%EA%B5%AD%20%ED%8C%8C%EC%A3%BC%EA%B2%80%EC%82%B0%EC%A0%90%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%8F%89%ED%99%94%EB%A1%9C%20330%20%28%EA%B2%80%EC%82%B0%EB%8F%99%29","","일품양평해장국 파주검산점 파주시 평화로 330 (검산동)","전체 주소 검색","https://map.naver.com/p/search/%EC%9D%BC%ED%92%88%EC%96%91%ED%8F%89%ED%95%B4%EC%9E%A5%EA%B5%AD%20%ED%8C%8C%EC%A3%BC%EA%B2%80%EC%82%B0%EC%A0%90%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%8F%89%ED%99%94%EB%A1%9C%20330%20%28%EA%B2%80%EC%82%B0%EB%8F%99%29","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"403","임진강매운탕","파주시 적성면 술이홀로2316번길 39","경기도 파주시 적성면 두지리 88-3","","","","https://map.naver.com/p/search/%EC%9E%84%EC%A7%84%EA%B0%95%EB%A7%A4%EC%9A%B4%ED%83%95%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%A0%81%EC%84%B1%EB%A9%B4%20%EC%88%A0%EC%9D%B4%ED%99%80%EB%A1%9C2316%EB%B2%88%EA%B8%B8%2039","","임진강매운탕 파주시 적성면 술이홀로2316번길 39","전체 주소 검색","https://map.naver.com/p/search/%EC%9E%84%EC%A7%84%EA%B0%95%EB%A7%A4%EC%9A%B4%ED%83%95%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%A0%81%EC%84%B1%EB%A9%B4%20%EC%88%A0%EC%9D%B4%ED%99%80%EB%A1%9C2316%EB%B2%88%EA%B8%B8%2039","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"457","임진강수라상","파주시 파평면 화석정로 101","경기도 파주시 파평면 율곡리 581","","","","https://map.naver.com/p/search/%EC%9E%84%EC%A7%84%EA%B0%95%EC%88%98%EB%9D%BC%EC%83%81%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%8C%8C%ED%8F%89%EB%A9%B4%20%ED%99%94%EC%84%9D%EC%A0%95%EB%A1%9C%20101","","임진강수라상 파주시 파평면 화석정로 101","전체 주소 검색","https://map.naver.com/p/search/%EC%9E%84%EC%A7%84%EA%B0%95%EC%88%98%EB%9D%BC%EC%83%81%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%8C%8C%ED%8F%89%EB%A9%B4%20%ED%99%94%EC%84%9D%EC%A0%95%EB%A1%9C%20101","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"222","장단가든","파주시 문산읍 임진나루길 133-12","경기도 파주시 문산읍 임진리 8-72","","","","https://map.naver.com/p/search/%EC%9E%A5%EB%8B%A8%EA%B0%80%EB%93%A0%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%AC%B8%EC%82%B0%EC%9D%8D%20%EC%9E%84%EC%A7%84%EB%82%98%EB%A3%A8%EA%B8%B8%20133-12","","장단가든 파주시 문산읍 임진나루길 133-12","전체 주소 검색","https://map.naver.com/p/search/%EC%9E%A5%EB%8B%A8%EA%B0%80%EB%93%A0%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%AC%B8%EC%82%B0%EC%9D%8D%20%EC%9E%84%EC%A7%84%EB%82%98%EB%A3%A8%EA%B8%B8%20133-12","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"405","장단콩퇴골두부","파주시 적성면 칠중3길 145","경기도 파주시 적성면 마지리 19-1","","","","https://map.naver.com/p/search/%EC%9E%A5%EB%8B%A8%EC%BD%A9%ED%87%B4%EA%B3%A8%EB%91%90%EB%B6%80%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%A0%81%EC%84%B1%EB%A9%B4%20%EC%B9%A0%EC%A4%913%EA%B8%B8%20145","","장단콩퇴골두부 파주시 적성면 칠중3길 145","전체 주소 검색","https://map.naver.com/p/search/%EC%9E%A5%EB%8B%A8%EC%BD%A9%ED%87%B4%EA%B3%A8%EB%91%90%EB%B6%80%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%A0%81%EC%84%B1%EB%A9%B4%20%EC%B9%A0%EC%A4%913%EA%B8%B8%20145","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"430","전라도갈치찜전문점","파주시 탄현면 매봉길 12","경기도 파주시 탄현면 성동리 52-1","","","","https://map.naver.com/p/search/%EC%A0%84%EB%9D%BC%EB%8F%84%EA%B0%88%EC%B9%98%EC%B0%9C%EC%A0%84%EB%AC%B8%EC%A0%90%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%83%84%ED%98%84%EB%A9%B4%20%EB%A7%A4%EB%B4%89%EA%B8%B8%2012","","전라도갈치찜전문점 파주시 탄현면 매봉길 12","전체 주소 검색","https://map.naver.com/p/search/%EC%A0%84%EB%9D%BC%EB%8F%84%EA%B0%88%EC%B9%98%EC%B0%9C%EC%A0%84%EB%AC%B8%EC%A0%90%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%83%84%ED%98%84%EB%A9%B4%20%EB%A7%A4%EB%B4%89%EA%B8%B8%2012","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"110","중국성","파주시 아동로 13 (금촌동)","경기도 파주시 금촌동 42-1","","","","https://map.naver.com/p/search/%EC%A4%91%EA%B5%AD%EC%84%B1%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%95%84%EB%8F%99%EB%A1%9C%2013%20%28%EA%B8%88%EC%B4%8C%EB%8F%99%29","","중국성 파주시 아동로 13 (금촌동)","전체 주소 검색","https://map.naver.com/p/search/%EC%A4%91%EA%B5%AD%EC%84%B1%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%95%84%EB%8F%99%EB%A1%9C%2013%20%28%EA%B8%88%EC%B4%8C%EB%8F%99%29","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"451","짜장마을","파주시 파주읍 술이홀로 463","경기도 파주시 파주읍 연풍리 279-9","","","","https://map.naver.com/p/search/%EC%A7%9C%EC%9E%A5%EB%A7%88%EC%9D%84%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%8C%8C%EC%A3%BC%EC%9D%8D%20%EC%88%A0%EC%9D%B4%ED%99%80%EB%A1%9C%20463","","짜장마을 파주시 파주읍 술이홀로 463","전체 주소 검색","https://map.naver.com/p/search/%EC%A7%9C%EC%9E%A5%EB%A7%88%EC%9D%84%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%8C%8C%EC%A3%BC%EC%9D%8D%20%EC%88%A0%EC%9D%B4%ED%99%80%EB%A1%9C%20463","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"407","짱미엔","파주시 적성면 솥뒤로 14-1","경기도 파주시 적성면 마지리 45-12","","","","https://map.naver.com/p/search/%EC%A7%B1%EB%AF%B8%EC%97%94%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%A0%81%EC%84%B1%EB%A9%B4%20%EC%86%A5%EB%92%A4%EB%A1%9C%2014-1","","짱미엔 파주시 적성면 솥뒤로 14-1","전체 주소 검색","https://map.naver.com/p/search/%EC%A7%B1%EB%AF%B8%EC%97%94%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EC%A0%81%EC%84%B1%EB%A9%B4%20%EC%86%A5%EB%92%A4%EB%A1%9C%2014-1","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"257","차향만당","파주시 법원읍 초리골길 70","경기도 파주시 법원읍 법원리 388-6","","","","https://map.naver.com/p/search/%EC%B0%A8%ED%96%A5%EB%A7%8C%EB%8B%B9%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%B2%95%EC%9B%90%EC%9D%8D%20%EC%B4%88%EB%A6%AC%EA%B3%A8%EA%B8%B8%2070","","차향만당 파주시 법원읍 초리골길 70","전체 주소 검색","https://map.naver.com/p/search/%EC%B0%A8%ED%96%A5%EB%A7%8C%EB%8B%B9%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%B2%95%EC%9B%90%EC%9D%8D%20%EC%B4%88%EB%A6%AC%EA%B3%A8%EA%B8%B8%2070","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"225","천하곱창","파주시 문산읍 문향로 81","경기도 파주시 문산읍 선유리 955-19","","","","https://map.naver.com/p/search/%EC%B2%9C%ED%95%98%EA%B3%B1%EC%B0%BD%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%AC%B8%EC%82%B0%EC%9D%8D%20%EB%AC%B8%ED%96%A5%EB%A1%9C%2081","","천하곱창 파주시 문산읍 문향로 81","전체 주소 검색","https://map.naver.com/p/search/%EC%B2%9C%ED%95%98%EA%B3%B1%EC%B0%BD%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%AC%B8%EC%82%B0%EC%9D%8D%20%EB%AC%B8%ED%96%A5%EB%A1%9C%2081","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"433","청송마루","파주시 탄현면 방촌로 1071","경기도 파주시 탄현면 낙하리 53-6","","","","https://map.naver.com/p/search/%EC%B2%AD%EC%86%A1%EB%A7%88%EB%A3%A8%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%83%84%ED%98%84%EB%A9%B4%20%EB%B0%A9%EC%B4%8C%EB%A1%9C%201071","","청송마루 파주시 탄현면 방촌로 1071","전체 주소 검색","https://map.naver.com/p/search/%EC%B2%AD%EC%86%A1%EB%A7%88%EB%A3%A8%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%83%84%ED%98%84%EB%A9%B4%20%EB%B0%A9%EC%B4%8C%EB%A1%9C%201071","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"263","초리골 제빵소","파주시 법원읍 초리골길 77","경기도 파주시 법원읍 법원리 389-1","","","","https://map.naver.com/p/search/%EC%B4%88%EB%A6%AC%EA%B3%A8%20%EC%A0%9C%EB%B9%B5%EC%86%8C%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%B2%95%EC%9B%90%EC%9D%8D%20%EC%B4%88%EB%A6%AC%EA%B3%A8%EA%B8%B8%2077","","초리골 제빵소 파주시 법원읍 초리골길 77","전체 주소 검색","https://map.naver.com/p/search/%EC%B4%88%EB%A6%AC%EA%B3%A8%20%EC%A0%9C%EB%B9%B5%EC%86%8C%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%B2%95%EC%9B%90%EC%9D%8D%20%EC%B4%88%EB%A6%AC%EA%B3%A8%EA%B8%B8%2077","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"258","초리연","파주시 법원읍 초리골길 357-18","경기도 파주시 법원읍 법원리 112-1","","","","https://map.naver.com/p/search/%EC%B4%88%EB%A6%AC%EC%97%B0%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%B2%95%EC%9B%90%EC%9D%8D%20%EC%B4%88%EB%A6%AC%EA%B3%A8%EA%B8%B8%20357-18","","초리연 파주시 법원읍 초리골길 357-18","전체 주소 검색","https://map.naver.com/p/search/%EC%B4%88%EB%A6%AC%EC%97%B0%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%EB%B2%95%EC%9B%90%EC%9D%8D%20%EC%B4%88%EB%A6%AC%EA%B3%A8%EA%B8%B8%20357-18","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
"435","최고야짬뽕","파주시 탄현면 필승로 490","경기도 파주시 탄현면 성동리 663-5","","","","https://map.naver.com/p/search/%EC%B5%9C%EA%B3%A0%EC%95%BC%EC%A7%AC%EB%BD%95%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%83%84%ED%98%84%EB%A9%B4%20%ED%95%84%EC%8A%B9%EB%A1%9C%20490","","최고야짬뽕 파주시 탄현면 필승로 490","전체 주소 검색","https://map.naver.com/p/search/%EC%B5%9C%EA%B3%A0%EC%95%BC%EC%A7%AC%EB%BD%95%20%ED%8C%8C%EC%A3%BC%EC%8B%9C%20%ED%83%84%ED%98%84%EB%A9%B4%20%ED%95%84%EC%8A%B9%EB%A1%9C%20490","미검토","미검토","아니오","","","지도 POI 화면에서 상호와 도로명주소를 대조하고, 불일치 또는 검색 불가면 재확인 필요로 남김"
