"정본CSV행번호","업소명","소재지도로명주소","소재지지번주소","참고POI상호","참고POI도로명주소","참고POI지번주소","원본주소지도검색URL","참고POI지도검색URL","POI조회어","POI조회방식","APIHUB조회어지도검색URL","지도대조결과","검토결정","정본반영여부","감사제안위도","감사제안경도","비고"
"346","두끼떡볶이(양주고읍점)","경기도 양주시 고읍남로 36, 2층","","","","","https://map.naver.com/p/search/%EB%91%90%EB%81%BC%EB%96%A1%EB%B3%B6%EC%9D%B4%28%EC%96%91%EC%A3%BC%EA%B3%A0%EC%9D%8D%EC%A0%90%29%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EA%B3%A0%EC%9D%8D%EB%82%A8%EB%A1%9C%2036%2C%202%EC%B8%B5","","두끼떡볶이(양주고읍점) 경기도 양주시 고읍남로 36","도로명·건물번호 보조 검색","https://map.naver.com/p/search/%EB%91%90%EB%81%BC%EB%96%A1%EB%B3%B6%EC%9D%B4%28%EC%96%91%EC%A3%BC%EA%B3%A0%EC%9D%8D%EC%A0%90%29%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EA%B3%A0%EC%9D%8D%EB%82%A8%EB%A1%9C%2036","미검토","미검토","아니오","","","API 참고 POI가 없는 미확인군. 지도 POI 화면에서 상호와 도로명주소를 대조하고, 불확실하면 좌표를 비움"
"348","등촌샤브칼국수","경기도 양주시 송랑로 64, 1층","","","","","https://map.naver.com/p/search/%EB%93%B1%EC%B4%8C%EC%83%A4%EB%B8%8C%EC%B9%BC%EA%B5%AD%EC%88%98%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EC%86%A1%EB%9E%91%EB%A1%9C%2064%2C%201%EC%B8%B5","","등촌샤브칼국수 경기도 양주시 송랑로 64","도로명·건물번호 보조 검색","https://map.naver.com/p/search/%EB%93%B1%EC%B4%8C%EC%83%A4%EB%B8%8C%EC%B9%BC%EA%B5%AD%EC%88%98%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EC%86%A1%EB%9E%91%EB%A1%9C%2064","미검토","미검토","아니오","","","API 참고 POI가 없는 미확인군. 지도 POI 화면에서 상호와 도로명주소를 대조하고, 불확실하면 좌표를 비움"
"349","등촌칼국수","경기도 양주시 백석읍 고릉말로150번길 28 (1층)","","","","","https://map.naver.com/p/search/%EB%93%B1%EC%B4%8C%EC%B9%BC%EA%B5%AD%EC%88%98%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EB%B0%B1%EC%84%9D%EC%9D%8D%20%EA%B3%A0%EB%A6%89%EB%A7%90%EB%A1%9C150%EB%B2%88%EA%B8%B8%2028%20%281%EC%B8%B5%29","","등촌칼국수 경기도 양주시 백석읍 고릉말로150번길 28 (1층)","전체 주소 검색","https://map.naver.com/p/search/%EB%93%B1%EC%B4%8C%EC%B9%BC%EA%B5%AD%EC%88%98%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EB%B0%B1%EC%84%9D%EC%9D%8D%20%EA%B3%A0%EB%A6%89%EB%A7%90%EB%A1%9C150%EB%B2%88%EA%B8%B8%2028%20%281%EC%B8%B5%29","미검토","미검토","아니오","","","API 참고 POI가 없는 미확인군. 지도 POI 화면에서 상호와 도로명주소를 대조하고, 불확실하면 좌표를 비움"
"350","만두와김밥마을","경기도 양주시 부흥로 2122","","","","","https://map.naver.com/p/search/%EB%A7%8C%EB%91%90%EC%99%80%EA%B9%80%EB%B0%A5%EB%A7%88%EC%9D%84%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EB%B6%80%ED%9D%A5%EB%A1%9C%202122","","만두와김밥마을 경기도 양주시 부흥로 2122","전체 주소 검색","https://map.naver.com/p/search/%EB%A7%8C%EB%91%90%EC%99%80%EA%B9%80%EB%B0%A5%EB%A7%88%EC%9D%84%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EB%B6%80%ED%9D%A5%EB%A1%9C%202122","미검토","미검토","아니오","","","API 참고 POI가 없는 미확인군. 지도 POI 화면에서 상호와 도로명주소를 대조하고, 불확실하면 좌표를 비움"
"352","본도시락 덕정점","경기도 양주시 독바위로 9","","","","","https://map.naver.com/p/search/%EB%B3%B8%EB%8F%84%EC%8B%9C%EB%9D%BD%20%EB%8D%95%EC%A0%95%EC%A0%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EB%8F%85%EB%B0%94%EC%9C%84%EB%A1%9C%209","","본도시락 덕정점 경기도 양주시 독바위로 9","전체 주소 검색","https://map.naver.com/p/search/%EB%B3%B8%EB%8F%84%EC%8B%9C%EB%9D%BD%20%EB%8D%95%EC%A0%95%EC%A0%90%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EB%8F%85%EB%B0%94%EC%9C%84%EB%A1%9C%209","미검토","미검토","아니오","","","API 참고 POI가 없는 미확인군. 지도 POI 화면에서 상호와 도로명주소를 대조하고, 불확실하면 좌표를 비움"
"353","산하식당","경기도 양주시 백석읍 기산로 410","","","","","https://map.naver.com/p/search/%EC%82%B0%ED%95%98%EC%8B%9D%EB%8B%B9%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EB%B0%B1%EC%84%9D%EC%9D%8D%20%EA%B8%B0%EC%82%B0%EB%A1%9C%20410","","산하식당 경기도 양주시 백석읍 기산로 410","전체 주소 검색","https://map.naver.com/p/search/%EC%82%B0%ED%95%98%EC%8B%9D%EB%8B%B9%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EB%B0%B1%EC%84%9D%EC%9D%8D%20%EA%B8%B0%EC%82%B0%EB%A1%9C%20410","미검토","미검토","아니오","","","API 참고 POI가 없는 미확인군. 지도 POI 화면에서 상호와 도로명주소를 대조하고, 불확실하면 좌표를 비움"
"354","삼호산장","경기도 양주시 백석읍 기산로 435","","","","","https://map.naver.com/p/search/%EC%82%BC%ED%98%B8%EC%82%B0%EC%9E%A5%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EB%B0%B1%EC%84%9D%EC%9D%8D%20%EA%B8%B0%EC%82%B0%EB%A1%9C%20435","","삼호산장 경기도 양주시 백석읍 기산로 435","전체 주소 검색","https://map.naver.com/p/search/%EC%82%BC%ED%98%B8%EC%82%B0%EC%9E%A5%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EB%B0%B1%EC%84%9D%EC%9D%8D%20%EA%B8%B0%EC%82%B0%EB%A1%9C%20435","미검토","미검토","아니오","","","API 참고 POI가 없는 미확인군. 지도 POI 화면에서 상호와 도로명주소를 대조하고, 불확실하면 좌표를 비움"
"358","야한소갈비살","경기도 양주시 엄상동길 30-3","","","","","https://map.naver.com/p/search/%EC%95%BC%ED%95%9C%EC%86%8C%EA%B0%88%EB%B9%84%EC%82%B4%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EC%97%84%EC%83%81%EB%8F%99%EA%B8%B8%2030-3","","야한소갈비살 경기도 양주시 엄상동길 30-3","전체 주소 검색","https://map.naver.com/p/search/%EC%95%BC%ED%95%9C%EC%86%8C%EA%B0%88%EB%B9%84%EC%82%B4%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EC%97%84%EC%83%81%EB%8F%99%EA%B8%B8%2030-3","미검토","미검토","아니오","","","API 참고 POI가 없는 미확인군. 지도 POI 화면에서 상호와 도로명주소를 대조하고, 불확실하면 좌표를 비움"
"360","이시돌선생의 약선도가","경기도 양주시 장흥면 권율로 88","","","","","https://map.naver.com/p/search/%EC%9D%B4%EC%8B%9C%EB%8F%8C%EC%84%A0%EC%83%9D%EC%9D%98%20%EC%95%BD%EC%84%A0%EB%8F%84%EA%B0%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EC%9E%A5%ED%9D%A5%EB%A9%B4%20%EA%B6%8C%EC%9C%A8%EB%A1%9C%2088","","이시돌선생의 약선도가 경기도 양주시 장흥면 권율로 88","전체 주소 검색","https://map.naver.com/p/search/%EC%9D%B4%EC%8B%9C%EB%8F%8C%EC%84%A0%EC%83%9D%EC%9D%98%20%EC%95%BD%EC%84%A0%EB%8F%84%EA%B0%80%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EC%9E%A5%ED%9D%A5%EB%A9%B4%20%EA%B6%8C%EC%9C%A8%EB%A1%9C%2088","미검토","미검토","아니오","","","API 참고 POI가 없는 미확인군. 지도 POI 화면에서 상호와 도로명주소를 대조하고, 불확실하면 좌표를 비움"
"364","쪽삼","경기도 양주시 어하고개로 56, 1층","","","","","https://map.naver.com/p/search/%EC%AA%BD%EC%82%BC%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EC%96%B4%ED%95%98%EA%B3%A0%EA%B0%9C%EB%A1%9C%2056%2C%201%EC%B8%B5","","쪽삼 경기도 양주시 어하고개로 56","도로명·건물번호 보조 검색","https://map.naver.com/p/search/%EC%AA%BD%EC%82%BC%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EC%96%B4%ED%95%98%EA%B3%A0%EA%B0%9C%EB%A1%9C%2056","미검토","미검토","아니오","","","API 참고 POI가 없는 미확인군. 지도 POI 화면에서 상호와 도로명주소를 대조하고, 불확실하면 좌표를 비움"
"367","페트라숯불구이","경기도 양주시 장흥면 일영로 601-100","","","","","https://map.naver.com/p/search/%ED%8E%98%ED%8A%B8%EB%9D%BC%EC%88%AF%EB%B6%88%EA%B5%AC%EC%9D%B4%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EC%9E%A5%ED%9D%A5%EB%A9%B4%20%EC%9D%BC%EC%98%81%EB%A1%9C%20601-100","","페트라숯불구이 경기도 양주시 장흥면 일영로 601-100","전체 주소 검색","https://map.naver.com/p/search/%ED%8E%98%ED%8A%B8%EB%9D%BC%EC%88%AF%EB%B6%88%EA%B5%AC%EC%9D%B4%20%EA%B2%BD%EA%B8%B0%EB%8F%84%20%EC%96%91%EC%A3%BC%EC%8B%9C%20%EC%9E%A5%ED%9D%A5%EB%A9%B4%20%EC%9D%BC%EC%98%81%EB%A1%9C%20601-100","미검토","미검토","아니오","","","API 참고 POI가 없는 미확인군. 지도 POI 화면에서 상호와 도로명주소를 대조하고, 불확실하면 좌표를 비움"
